name,HH,MM,SS,Wsp_70m,Wsp_57m,Wsp_44m,Wsp_31m,Wsp_18m,Rain,AirAbs_70m,AirAbs_18m,RHTemp_2m,Press_enc_2m,RH_2m,DAU_STATUS1_M1,WD_Vref_41m,WD_Vsig_41m,Wdir_41m,Sonic_70m_status,X_70m,Y_70m,Z_70m,T_70m,SWsp_70m,Sdir_70m,Svec_70m,Stilt_70m,Sonic_57m_status,X_57m,Y_57m,Z_57m,T_57m,SWsp_57m,Sdir_57m,Svec_57m,Stilt_57m,Sonic_44m_status,X_44m,Y_44m,Z_44m,T_44m,SWsp_44m,Sdir_44m,Svec_44m,Stilt_44m,Sonic_31m_status,X_31m,Y_31m,Z_31m,T_31m,SWsp_31m,Sdir_31m,Svec_31m,Stilt_31m,Sonic_18m_status,X_18m,Y_18m,Z_18m,T_18m,SWsp_18m,Sdir_18m,Svec_18m,Stilt_18m
201510190910,9.0,14.6038,29.5,1.74735,1.30942,1.01732,0.692594,0.691095,0.0,6.58415,6.27962,6.29229,1021.31,98.994,0.0139048,4.41727,3.11116,357.092,1.71409,-1.72265,-0.121533,-0.0864843,7.25033,1.78368,17.5305,1.7896,-2.69454,1.71429,-1.15587,0.275695,-0.06017,7.52815,1.23244,1.72958,1.24135,-2.42694,1.71409,-0.759292,0.333206,0.0214695,6.79954,0.847361,351.654,0.859392,2.03013,1.71429,-0.448147,0.260308,0.00619714,7.52907,0.56184,347.35,0.588406,1.40645,1.71429,-0.342118,0.370194,0.0374152,7.60188,0.546209,327.191,0.57363,8.63264
201510190920,9.0,24.6038,29.5,1.58671,1.27583,1.25517,1.1666,1.01702,0.0,6.68785,6.40634,6.47368,1021.38,98.9691,0.0140952,4.41732,3.04842,352.04,1.71429,-1.58225,-0.033569,-0.0568948,7.28894,1.63797,14.965,1.64688,-1.95043,1.71409,-1.10945,0.291331,-0.0763738,7.55766,1.18941,1.18851,1.20055,-3.7509,1.71429,-0.97613,0.426827,0.0263514,6.91729,1.09908,351.595,1.11084,1.44088,1.71429,-0.889691,0.526359,0.00308667,7.67629,1.07106,344.524,1.0848,0.73991,1.71409,-0.807964,0.504375,-0.0209557,7.77895,0.989165,343.164,1.00402,-0.733304
201510190930,9.0,34.6039,29.5009,2.3522,1.78076,1.36053,1.1402,1.1388,0.0,6.85036,6.53097,6.65373,1021.41,98.9008,0.0140952,4.41713,3.3763,18.4297,1.71429,-2.14366,-0.940735,-0.0260157,7.56666,2.37296,37.3596,2.38382,-0.540212,1.71429,-1.59444,-0.549261,-0.0449491,7.86992,1.74349,31.2813,1.75459,-1.31967,1.71409,-1.24082,-0.163151,0.0620848,7.13112,1.29616,21.5732,1.30707,3.18558,1.71409,-1.02147,0.193278,-0.00787381,7.83412,1.08521,4.19112,1.1006,0.0429924,1.71429,-1.00139,0.37046,0.0147514,7.92994,1.11416,355.248,1.13465,1.9169
201510190940,9.0,44.6043,29.5,2.52853,1.98933,1.60593,1.32462,1.22259,0.0,7.0311,6.67199,6.82157,1021.45,98.7802,0.0140952,4.41697,3.5946,36.035,1.71409,-2.25981,-1.13229,-0.103333,7.66629,2.55421,41.0337,2.56847,-1.90331,1.71429,-1.65185,-0.860918,-0.136909,8.00735,1.91224,40.8846,1.93046,-3.66069,1.71429,-1.34043,-0.628775,-0.0142971,7.29694,1.53032,38.3349,1.5442,0.075727,1.71429,-1.18313,-0.243466,-0.0556414,8.00624,1.26616,26.5432,1.28236,-2.38703,1.71409,-1.22345,0.0716105,-0.0635062,8.0771,1.2707,10.9924,1.28693,-2.36367
201510190950,9.01043,53.9786,29.5,2.71399,1.98739,1.4998,1.27032,1.34195,0.0,7.57722,6.75261,6.8673,1021.47,98.6226,0.0139048,4.41683,3.4538,24.5465,1.71429,-2.61986,-0.841721,-0.124779,8.40426,2.77513,32.3188,2.78691,-2.16982,1.71429,-1.75911,-0.550031,-0.134291,8.48315,1.88296,31.242,1.90183,-3.75639,1.71429,-1.36655,-0.328817,-0.039239,7.62401,1.46499,26.7437,1.48626,-0.407149,1.71429,-1.10629,0.183016,-0.0642343,8.13459,1.1688,5.03859,1.18379,-2.91102,1.71429,-1.15144,0.560721,-0.0502909,8.14397,1.31094,349.391,1.32407,-2.19131
201510191000,10.0,4.60371,29.5017,2.56743,1.93432,1.52037,1.16021,1.01029,0.0,7.78479,6.93454,6.98019,1021.55,98.4687,0.0140952,4.41697,3.7431,48.1311,1.71429,-2.1847,-1.4223,-0.0907909,8.21468,2.62556,48.3765,2.63379,-1.63357,1.71429,-1.43581,-1.10279,-0.119309,8.42098,1.83744,53.1267,1.84663,-3.47286,1.71409,-1.10319,-0.826498,-0.0354576,7.61004,1.40894,51.6297,1.41771,-0.970572,1.71429,-0.850517,-0.454091,-0.00677524,8.26319,1.01463,41.7196,1.03526,2.19416,1.71429,-0.911553,-0.229419,-0.0444805,8.33945,0.980307,28.523,1.00357,-0.696205
201510191010,10.0,14.6033,29.5,2.11305,1.33331,1.06377,0.884944,0.941827,0.0,7.81069,7.34622,7.38134,1021.6,98.2305,0.0140952,4.41713,3.47323,26.0411,1.71409,-1.87468,-0.921089,0.0511581,8.26163,2.13748,42.9418,2.15167,2.52606,1.71409,-1.00332,-0.483601,0.0185805,8.52671,1.19034,47.269,1.21877,5.24877,1.71429,-0.836439,-0.299579,0.106064,7.80628,0.932971,34.545,0.976737,10.1444,1.71409,-0.736396,0.0183286,0.0685152,8.51115,0.792782,10.9915,0.828247,6.30687,1.71409,-0.790515,0.203778,0.0219281,8.59665,0.895322,0.950715,0.916097,2.44693
201510191020,10.0,24.6034,29.5001,2.10363,1.57081,1.05802,0.816082,0.855845,0.0,7.75896,7.31548,7.31522,1021.62,97.8174,0.0139048,4.41689,3.89937,61.5183,1.71429,-1.7442,-1.11551,-0.105231,8.43086,2.11762,48.4431,2.13254,-2.29127,1.71429,-1.12635,-0.793538,-0.129945,8.74245,1.42831,50.5935,1.45301,-4.62901,1.71429,-0.697531,-0.443774,0.00379286,8.00805,0.890258,46.736,0.921458,2.40707,1.71429,-0.539294,0.0158533,-0.00495571,8.64842,0.65599,8.73585,0.684197,0.317504,1.71429,-0.565823,0.412098,-0.0101833,8.66471,0.764147,339.474,0.780388,-3.0941
201510191030,10.0,34.6038,29.5,2.13366,1.76171,1.35247,0.982769,0.804446,0.0,8.07203,7.60632,7.58695,1021.59,97.6393,0.0140952,4.41664,3.65144,40.7332,1.71409,-1.95261,-0.918734,-0.0882671,8.64729,2.19477,40.4207,2.21343,-1.99996,1.71429,-1.47582,-0.720324,-0.178867,9.02886,1.67408,40.8709,1.69878,-5.54218,1.71409,-1.07142,-0.538898,-0.0840491,8.29856,1.2331,41.6741,1.2505,-3.10615,1.71409,-0.789535,-0.156811,-0.0774205,8.92061,0.863341,25.1019,0.889005,-3.31839,1.71409,-0.632197,0.199196,-0.0583643,8.99227,0.709017,356.607,0.73792,-3.73614
201510191040,10.0,44.6041,29.5002,1.66397,1.07439,0.77791,0.784408,0.966267,0.0,8.21599,7.58081,7.58252,1021.56,97.0096,0.0139048,4.41639,3.35995,17.1867,1.71429,-1.313,-0.862712,-0.00207095,8.78401,1.62714,48.2641,1.64951,0.879783,1.71409,-0.746727,-0.43661,-0.0815424,9.10803,0.949548,42.549,0.990972,-3.21449,1.71429,-0.5536,0.0107771,0.0904481,8.30965,0.621215,17.7229,0.6635,11.4169,1.71429,-0.420957,0.455566,0.0427157,8.89388,0.694089,329.121,0.723423,5.49412,1.71429,-0.272552,0.857126,0.0281005,8.82297,0.920605,302.315,0.929112,2.20763
201510191050,10.0104,53.9786,29.5003,1.98366,1.65873,1.42753,1.18127,1.16324,0.0,8.35191,7.67269,7.78939,1021.56,96.6467,0.0140952,4.41649,3.43054,22.8597,1.71409,-1.95113,-0.550855,-0.126207,8.99663,2.0642,30.9455,2.08433,-3.01036,1.71429,-1.56944,-0.36639,-0.201778,9.38717,1.64803,27.6688,1.67723,-6.43513,1.71409,-1.38285,-0.176238,-0.0733148,8.67374,1.43284,21.9066,1.45348,-3.12779,1.71409,-1.04612,0.22113,-0.05977,9.24071,1.11158,1.65418,1.13244,-2.93774,1.71409,-0.794347,0.641952,-0.0505329,9.16841,1.09525,333.357,1.10412,-2.75631
201510191100,11.0,4.60476,29.4999,1.62528,1.59778,1.65673,1.70406,1.72644,0.0,8.42562,7.79212,8.01957,1021.57,95.8896,0.0139048,4.41653,2.97557,346.203,1.71429,-1.70316,0.233731,-0.0106914,8.87237,1.77286,5.21107,1.78057,-0.41315,1.71409,-1.34043,0.510056,-0.0830867,9.18929,1.5321,352.55,1.54201,-3.21779,1.71429,-1.27439,0.670085,0.0263091,8.4122,1.52716,347.292,1.53501,0.980313,1.71429,-1.14885,1.04915,0.0347995,8.98614,1.61175,332.976,1.62051,1.13453,1.71409,-1.04455,1.24179,-0.000376667,9.0699,1.66882,326.229,1.67558,-0.0755118
201510191110,11.0,14.6045,29.5,1.77441,1.52567,1.27553,1.08662,1.09734,0.0,8.46813,7.91144,8.16441,1021.62,95.2908,0.0140952,4.41691,2.90358,340.368,1.71429,-1.89039,0.191501,-0.0553819,9.08751,1.92789,8.78181,1.93494,-1.56232,1.71448,-1.25907,0.52836,-0.126734,9.26589,1.40818,351.833,1.42261,-5.02099,1.71429,-0.873554,0.594528,-0.0154529,8.46868,1.09148,339.791,1.10252,-0.155592,1.71429,-0.482033,0.877969,0.00858619,8.99893,1.02959,313.975,1.04266,0.605106,1.71467,-0.256845,0.944064,-0.0131324,9.11102,1.01563,300.62,1.02693,-0.242983
201510191120,11.0,24.6033,29.5012,1.49457,1.2724,1.05664,0.919988,1.05955,0.0,8.73317,8.04359,8.38754,1021.63,94.5063,0.0142857,4.41643,3.12245,358.305,1.71429,-1.59499,0.144635,-0.0941119,9.21643,1.6245,9.60611,1.63934,-2.72415,1.71429,-1.07124,0.3336,-0.152992,9.54484,1.14563,357.461,1.16519,-7.71284,1.71429,-0.704539,0.53666,-0.0411729,8.69776,0.917231,336.791,0.924583,-2.73077,1.71429,-0.199876,0.8965,-0.0361148,9.12222,0.929577,297.491,0.93371,-2.23009,1.71429,0.00696333,0.958028,-0.0243852,9.19568,0.966846,284.174,0.970703,-1.4552
201510191130,11.0,34.6029,29.5,1.82075,1.56065,1.42662,1.3819,1.60549,0.0,8.97084,8.32292,8.72426,1021.6,93.1609,0.0140952,4.41592,2.82036,333.676,1.71429,-1.81521,0.387962,-0.144708,9.44566,1.88425,2.7418,1.90148,-4.39199,1.71429,-1.26272,0.533018,-0.20627,9.78924,1.40398,351.923,1.42965,-8.16816,1.71429,-0.998645,0.748897,-0.0623948,8.97725,1.27752,338.33,1.28511,-2.74819,1.71429,-0.584632,1.236,-0.0484705,9.38313,1.37985,310.193,1.38435,-1.9868,1.71429,-0.253909,1.56347,-0.0143771,9.37129,1.5916,294.041,1.59383,-0.559922
201510191140,11.0,44.6029,29.5,2.11852,2.02022,1.89102,1.83479,1.83168,0.0,9.20725,8.79657,8.95407,1021.58,91.7352,0.0142857,4.41603,2.93538,342.996,1.71429,-2.06768,0.516613,-0.157751,9.68033,2.1564,0.451202,2.17195,-4.287,1.71429,-1.68071,0.70492,-0.220963,10.0441,1.86354,351.504,1.88479,-6.90256,1.71429,-1.47545,0.85511,-0.0727305,9.28318,1.73099,344.496,1.73899,-2.45044,1.71429,-1.23959,1.18825,-0.0197743,9.77065,1.7428,330.83,1.74709,-0.747475,1.71429,-1.07621,1.43511,0.0118219,9.9068,1.81675,322.142,1.82667,0.600986
201510191150,11.0102,53.9882,29.5037,2.20076,2.14822,1.97274,1.92176,2.06882,0.0,9.34576,8.99359,8.9213,1021.54,91.1315,0.0140952,4.41605,2.89523,339.735,1.71429,-2.04061,0.81,-0.0870281,9.81604,2.21281,353.328,2.22029,-2.29638,1.71429,-1.72646,0.981654,-0.183951,10.1972,2.00396,345.339,2.01847,-5.32922,1.71409,-1.50327,1.01489,-0.0677605,9.43832,1.83244,340.691,1.84054,-2.0506,1.71429,-1.19531,1.39117,-0.0449081,9.84213,1.86591,325.924,1.87174,-1.48317,1.71429,-1.02215,1.82001,-0.0363662,9.82821,2.10865,314.554,2.11247,-1.05174
201510191200,12.0,4.60238,29.5,2.37617,2.24881,2.10525,1.92805,1.8304,0.0,9.47108,9.42961,9.29248,1021.55,90.4476,0.0142857,4.41595,2.8891,339.25,1.71429,-2.07008,1.20999,-0.0394433,9.92077,2.40426,344.792,2.40837,-1.04066,1.71448,-1.77749,1.20621,-0.123564,10.3275,2.16181,340.766,2.17337,-3.30512,1.71429,-1.56736,1.11341,-0.0286319,9.61845,1.94201,339.337,1.9534,-0.846934,1.71429,-1.36862,1.25009,-0.00083619,10.1458,1.87506,332.345,1.88646,0.0446069,1.71429,-1.1508,1.37189,-0.0204205,10.3075,1.80649,324.891,1.81614,-0.581355
201510191210,12.0,14.6026,29.5004,2.2363,2.25028,2.18204,2.15936,2.15263,0.0,9.60354,9.83972,9.58826,1021.55,87.7549,0.0139048,4.4165,2.74278,327.397,1.71429,-1.7895,1.36436,0.0361857,9.99227,2.27029,337.733,2.2772,0.863602,1.71409,-1.48699,1.5495,-0.0487381,10.4031,2.16776,328.879,2.17467,-1.33382,1.71429,-1.39804,1.50678,0.0258995,9.71297,2.0731,327.99,2.08046,0.762424,1.71429,-1.28127,1.69091,0.0328357,10.2629,2.13929,322.045,2.14747,0.923163,1.71409,-1.30181,1.73823,0.0218648,10.4831,2.18793,321.482,2.19797,0.830939
201510191220,12.0,24.603,29.4989,2.17798,2.09655,2.07544,2.03004,1.95878,0.0,9.73429,10.1327,9.8715,1021.53,85.1088,0.0139048,4.41636,2.82244,333.83,1.71409,-1.74287,1.32697,0.0956495,10.1317,2.20864,337.799,2.22154,2.7723,1.71429,-1.45211,1.3445,0.00330333,10.5581,1.99629,332.656,2.00627,0.173453,1.71409,-1.4542,1.2665,0.0735386,9.8926,1.94357,334.383,1.95554,2.17378,1.71409,-1.30176,1.48399,0.079959,10.4477,1.99334,326.627,2.00574,2.25686,1.71409,-1.21858,1.54383,0.0398571,10.6971,1.98981,323.234,2.00668,1.61494
201510191230,12.0,34.6027,29.5021,2.19322,2.20131,2.20798,2.20833,2.22709,0.0,9.90695,10.2875,10.0401,1021.46,83.8426,0.0139048,4.41626,2.80872,332.711,1.71409,-1.81803,1.22053,0.110062,10.3565,2.2295,341.256,2.24917,2.71419,1.71409,-1.59715,1.35755,0.0607829,10.7576,2.13221,334.576,2.143,1.57184,1.71409,-1.52785,1.37793,0.134787,10.0766,2.08935,332.983,2.10442,3.80388,1.71409,-1.44197,1.61297,0.110629,10.6267,2.1864,327.0,2.19823,2.92119,1.71429,-1.35209,1.74605,0.0610129,10.8293,2.22495,322.873,2.23678,1.82287
201510191240,12.0,44.6024,29.5001,2.43325,2.36103,2.32738,2.36036,2.57027,0.0,10.2488,10.446,10.3049,1021.41,81.0321,0.0139048,4.41656,2.94432,343.547,1.71429,-2.50744,0.376344,-0.08935,10.7085,2.61892,5.27277,2.63724,-2.15798,1.71429,-2.07443,0.738381,-0.157956,11.1051,2.29343,353.899,2.31937,-3.79907,1.71409,-1.86727,1.04534,-0.0488757,10.3931,2.21983,345.157,2.24091,-1.25364,1.71429,-1.67362,1.43314,-0.00589191,10.875,2.26431,334.953,2.27921,-0.447057,1.71409,-1.73417,1.85803,0.0350267,11.038,2.58106,328.263,2.59235,0.739656
201510191250,12.0103,53.9829,29.4998,2.26122,2.28346,2.25726,2.15256,2.00916,0.0,10.3974,10.6403,10.5435,1021.38,79.0331,0.0139048,4.41646,3.35958,17.1547,1.71409,-2.03614,-0.639464,-0.0066,10.8149,2.32751,26.1907,2.361,1.4397,1.71409,-1.80984,-0.481261,-0.139135,11.2299,2.19105,21.5119,2.21909,-2.72704,1.71429,-1.76545,-0.39987,-0.105333,10.5576,2.2054,18.9998,2.2336,-1.65984,1.71409,-1.60406,-0.0705781,-0.0933062,11.1097,2.10524,12.5639,2.13532,-2.26133,1.71409,-1.50193,0.214952,-0.0798657,11.3079,2.02886,7.18011,2.05501,-1.96082
201510191300,13.0,4.60338,29.4983,2.881,2.84928,2.69582,2.56135,2.50961,0.0,10.5737,11.0644,10.9072,1021.38,70.7386,0.0139048,4.41637,3.70394,44.9528,1.71409,-2.61092,-1.34905,-0.127621,10.9605,2.96285,42.258,2.98395,-2.43692,1.71409,-2.43513,-1.32876,-0.239321,11.4035,2.80251,43.6022,2.83227,-4.8426,1.71409,-2.31861,-1.27543,-0.208543,10.77,2.67299,44.0672,2.70253,-4.08191,1.71409,-2.18309,-1.13502,-0.260827,11.3497,2.51112,43.9421,2.55048,-5.00639,1.71409,-2.31922,-1.0294,-0.276302,11.5591,2.58235,39.4706,2.61657,-5.65288
201510191310,13.0,14.6038,29.5,2.65805,2.46426,2.29577,2.16014,2.04094,0.0,10.6363,11.1105,11.0763,1021.41,69.3247,0.0140952,4.41642,3.85974,57.6067,1.71429,-2.22761,-1.46319,-0.0929376,11.0049,2.71039,47.9473,2.73207,-1.455,1.71429,-1.82572,-1.48507,-0.150652,11.4511,2.40552,53.771,2.43644,-2.93959,1.71409,-1.65111,-1.44855,-0.0911424,10.8267,2.25604,55.7849,2.29114,-1.51584,1.71429,-1.4302,-1.39945,-0.135773,11.3944,2.04133,59.0331,2.07479,-2.91371,1.71429,-1.47868,-1.33701,-0.224335,11.6036,2.05502,57.4567,2.08817,-5.84097
201510191320,13.0,24.6039,29.4989,2.70352,2.59764,2.45094,2.26033,2.06554,0.0,10.6432,11.1935,11.2967,1021.43,70.4884,0.0139048,4.41672,3.84826,56.5452,1.71409,-2.21615,-1.53482,-0.102445,11.0072,2.72754,50.26,2.76902,-0.611175,1.71429,-1.92987,-1.52787,-0.173825,11.4622,2.50106,54.2932,2.54685,-2.05245,1.71429,-1.77537,-1.4988,-0.0414395,10.8481,2.37338,55.9258,2.42278,1.66036,1.71429,-1.54766,-1.41112,-0.0690324,11.4365,2.15845,59.0634,2.21036,1.65863,1.71429,-1.53349,-1.24387,-0.109663,11.6599,2.04722,54.1437,2.08997,-0.670267
201510191330,13.0,34.6043,29.5,2.91176,2.79495,2.65098,2.56615,2.22764,0.0,10.6147,11.1375,11.2389,1021.4,70.8196,0.0140952,4.41639,3.80226,52.881,1.71429,-2.46708,-1.62131,-0.0848238,11.0029,2.97193,49.0237,2.99235,-0.654427,1.71429,-2.22,-1.59602,-0.184028,11.4505,2.76505,51.7613,2.79006,-2.97333,1.71409,-2.11553,-1.5752,-0.102941,10.8287,2.67793,52.8202,2.70274,-0.993266,1.71409,-1.974,-1.45335,-0.11108,11.4081,2.48824,51.9045,2.52178,-0.902186,1.71409,-1.90244,-1.12857,-0.111457,11.6314,2.25982,45.8937,2.28884,-1.29189
201510191340,13.0,44.6044,29.4988,2.94729,2.85113,2.67093,2.50776,2.27541,0.0,10.5476,11.0751,11.1892,1021.37,71.7859,0.0143809,4.41659,3.68563,43.4962,1.71429,-2.75384,-1.24152,-0.209364,10.9407,3.03518,39.1275,3.052,-3.76276,1.71409,-2.50066,-1.17081,-0.273097,11.3869,2.78367,39.673,2.80751,-5.40046,1.71429,-2.32946,-1.20861,-0.16105,10.7647,2.6491,42.1755,2.66622,-2.98047,1.71429,-2.12916,-1.12494,-0.112735,11.3427,2.44079,42.9207,2.46305,-1.47078,1.71429,-2.08104,-0.913474,-0.135995,11.5679,2.31875,38.7088,2.33965,-2.67166
201510191350,13.0105,53.9762,29.5,2.16763,2.05172,1.9159,1.74762,1.65663,0.0,10.5952,11.1108,11.1679,1021.37,71.5635,0.0139048,4.41639,3.73161,47.229,1.71409,-1.88428,-1.01505,0.0904876,11.0185,2.18298,42.6019,2.21203,3.52689,1.71429,-1.65572,-0.96005,0.0139924,11.4625,1.9494,44.2135,1.97835,2.01328,1.71409,-1.50841,-0.940636,0.0892295,10.8355,1.82456,46.7413,1.85936,4.52248,1.71409,-1.347,-0.85115,0.0771152,11.4167,1.64323,46.8694,1.67676,4.68252,1.71409,-1.47234,-0.699797,0.00249524,11.6354,1.67717,40.3417,1.69924,1.41578
201510191400,14.0,4.60419,29.5032,2.91921,2.89229,2.835,2.77909,2.39141,0.0,10.4738,10.9866,11.0699,1021.39,73.2572,0.0140952,4.41623,3.86184,57.7427,1.71429,-2.47975,-1.5928,-0.075541,10.9008,2.96522,47.4776,2.98177,-0.915828,1.71448,-2.22344,-1.68659,-0.169847,11.3405,2.80928,52.2239,2.82779,-3.05708,1.71429,-2.09309,-1.82949,-0.0881433,10.7037,2.81038,56.7354,2.82696,-1.32482,1.71429,-1.94726,-1.79538,-0.118682,11.2775,2.68951,58.2364,2.70906,-1.77879,1.71429,-1.73323,-1.54628,-0.147821,11.5075,2.37763,57.0436,2.40702,-2.61085
201510191410,14.0,14.6038,29.5,3.22566,3.12487,2.93563,2.6289,2.36931,0.0,10.3487,10.8514,10.9075,1021.41,74.2727,0.0139048,4.41644,3.87357,58.685,1.71409,-2.67983,-1.90421,-0.186254,10.7933,3.29557,50.3005,3.30757,-3.13477,1.71409,-2.38022,-1.92692,-0.268999,11.2324,3.07516,53.8857,3.0939,-4.86663,1.71409,-2.11244,-1.94045,-0.170021,10.603,2.88682,57.3265,2.90413,-3.16651,1.71429,-1.77075,-1.7806,-0.172644,11.1832,2.54106,60.4353,2.56447,-3.46206,1.71409,-1.78566,-1.44684,-0.201715,11.4089,2.33762,54.5724,2.37551,-3.55145
201510191420,14.0,24.6038,29.5,3.07275,3.02222,2.96644,2.72028,2.27998,0.0,10.2589,10.7516,10.7922,1021.42,75.6367,0.0140952,4.41651,3.9036,61.104,1.71429,-2.43082,-1.93812,-0.138821,10.7344,3.13477,53.49,3.14575,-2.33453,1.71429,-2.19051,-1.97028,-0.234955,11.1718,2.98054,57.0457,2.99868,-4.37309,1.71429,-2.04996,-2.02798,-0.115298,10.5345,2.91671,59.8521,2.93048,-1.83175,1.71429,-1.70333,-1.89856,-0.142929,11.1135,2.59125,63.443,2.61164,-2.51899,1.71429,-1.56914,-1.53656,-0.128453,11.3431,2.23935,59.6621,2.2734,-1.5596
201510191430,14.0,34.6039,29.4993,2.71467,2.55216,2.44133,2.21836,1.83132,0.0,10.1614,10.6567,10.7069,1021.44,77.9098,0.0140952,4.41659,3.92481,62.817,1.71429,-2.11116,-1.74541,-0.119841,10.664,2.75576,54.7122,2.76891,-1.75466,1.71429,-1.75436,-1.72096,-0.210927,11.105,2.47909,59.7559,2.50055,-4.07367,1.71429,-1.66092,-1.72064,-0.122422,10.4681,2.41703,61.2519,2.43626,-1.83113,1.71409,-1.39311,-1.57474,-0.0840376,11.0472,2.13929,63.2061,2.16017,-1.06179,1.71429,-1.25048,-1.28921,-0.107167,11.2834,1.83721,60.6975,1.86385,-2.10051
201510191440,14.0,44.6043,29.5,2.74281,2.67826,2.53811,2.37734,2.10452,0.0,10.0784,10.568,10.6187,1021.41,78.6954,0.0140952,4.41703,3.81767,54.1133,1.71409,-2.37767,-1.51362,-0.0764714,10.6067,2.83636,47.971,2.84934,-0.973014,1.71429,-2.12813,-1.53014,-0.186958,11.0439,2.64011,51.1011,2.65862,-3.51217,1.71409,-2.02239,-1.56563,-0.115811,10.4038,2.58261,53.3344,2.59512,-1.98038,1.71429,-1.79542,-1.4664,-0.150425,10.9768,2.34435,55.1869,2.3611,-3.31135,1.71409,-1.78978,-1.20477,-0.249823,11.2095,2.18083,48.8747,2.20913,-6.32134
201510191450,14.0104,53.9786,29.5,2.70021,2.59782,2.46056,2.29551,2.06823,0.0,10.0368,10.5014,10.5391,1021.42,79.1647,0.0143809,4.41718,3.72464,46.6031,1.71429,-2.51256,-1.19186,-0.110693,10.5733,2.79351,40.3019,2.80305,-1.93207,1.71429,-2.23,-1.19014,-0.218113,11.0141,2.54222,43.0567,2.55934,-4.59179,1.71429,-2.06814,-1.22235,-0.136197,10.3715,2.41946,45.4311,2.43384,-2.69218,1.71429,-1.85889,-1.15398,-0.15586,10.9448,2.21298,47.217,2.23239,-3.1288,1.71429,-1.86849,-0.936781,-0.164829,11.1717,2.1194,41.4593,2.14206,-3.8555
201510191500,15.0,4.60429,29.5014,2.86812,2.7066,2.57142,2.40526,2.35081,0.0,9.97493,10.4408,10.4687,1021.42,78.9769,0.0139048,4.41709,3.69343,44.0885,1.71429,-2.7712,-1.08547,-0.119703,10.5272,2.9843,36.3863,2.99192,-2.2032,1.71429,-2.38598,-1.10294,-0.21763,10.9709,2.64373,40.046,2.66135,-4.41087,1.71409,-2.24093,-1.20164,-0.174039,10.3281,2.56606,43.3392,2.58215,-3.56831,1.71409,-2.05776,-1.09188,-0.189116,10.8975,2.36165,43.2253,2.37996,-4.14853,1.71429,-2.19322,-0.920488,-0.226861,11.1184,2.40569,38.068,2.42865,-4.93701
201510191510,15.0,14.6041,29.5019,2.72245,2.60871,2.53609,2.37372,2.14048,0.0,9.95485,10.4003,10.4014,1021.4,79.2595,0.0142857,4.41666,3.58962,35.7452,1.71429,-2.7287,-0.687437,-0.0649643,10.4969,2.82812,28.8153,2.83491,-1.09728,1.71429,-2.44514,-0.727977,-0.14928,10.9361,2.56733,31.1899,2.57902,-3.07181,1.71429,-2.31812,-0.834734,-0.0809971,10.2894,2.48213,34.386,2.49111,-1.49488,1.71429,-2.11596,-0.802934,-0.0915052,10.8605,2.28975,35.7718,2.30231,-1.86562,1.71429,-2.09501,-0.680034,-0.135998,11.084,2.22897,32.8591,2.24714,-3.05084
201510191520,15.0,24.6031,29.5022,2.69063,2.68028,2.61096,2.52535,2.20013,0.0,9.92132,10.3759,10.3732,1021.4,79.4977,0.0140952,4.41689,3.59997,36.5649,1.71429,-2.63025,-0.870929,-0.137506,10.4881,2.7796,33.5827,2.78747,-2.69542,1.71429,-2.43324,-0.864887,-0.250024,10.9265,2.59233,34.7255,2.60912,-5.41225,1.71429,-2.38337,-0.904689,-0.155061,10.2805,2.56125,35.8452,2.57362,-3.29283,1.71429,-2.2892,-0.81485,-0.144986,10.8494,2.44578,34.4125,2.45947,-3.15755,1.71429,-2.16352,-0.651763,-0.15507,11.0719,2.27563,31.3714,2.29084,-3.54331
201510191530,15.0,34.6029,29.5,2.51966,2.4208,2.40965,2.2662,2.18983,0.0,9.93679,10.3705,10.3478,1021.43,79.7845,0.0140952,4.41699,3.5491,32.4531,1.71429,-2.59252,-0.485881,-0.122499,10.5023,2.65297,24.911,2.66122,-2.52905,1.71429,-2.34734,-0.50944,-0.218142,10.9419,2.41828,26.6416,2.43624,-4.95087,1.71429,-2.28677,-0.641179,-0.110105,10.2929,2.38778,30.4381,2.39842,-2.32804,1.71429,-2.04453,-0.660858,-0.115085,10.8617,2.16263,32.8209,2.17455,-2.72762,1.71409,-2.09279,-0.663683,-0.153584,11.0791,2.21316,32.5426,2.22712,-3.62004
201510191540,15.0,44.6027,29.5038,2.91202,2.78308,2.62615,2.48885,2.25052,0.0,9.94398,10.3591,10.3173,1021.4,79.78,0.0142857,4.41713,3.57291,34.3644,1.71429,-2.87504,-0.747051,-0.131021,10.5249,2.97886,29.7225,2.98575,-2.37323,1.71429,-2.56678,-0.750882,-0.224383,10.961,2.68347,31.5352,2.69812,-4.65396,1.71429,-2.40685,-0.800149,-0.141836,10.3059,2.5454,33.4592,2.55632,-2.97713,1.71429,-2.26504,-0.764052,-0.170565,10.8683,2.40458,33.4816,2.41915,-3.82339,1.71429,-2.23313,-0.657215,-0.183622,11.0789,2.34234,31.4442,2.35706,-4.10958
